"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.812706042E1,-4.627951321E-1,-5.146309912E-2,-9.239957285E-1,1.034696038E0
4.813706742E1,-4.671323043E-1,4.708031863E-2,-9.579639584E-1,1.066828989E0
4.814707342E1,-4.527496887E-1,7.106618196E-2,-8.386018217E-1,9.556598234E-1
4.815708042E1,-4.415291011E-1,2.770323068E-2,-7.096718860E-1,8.362712490E-1
4.816708642E1,-5.134761661E-1,-1.864969432E-2,-5.985057914E-1,7.888059119E-1
4.817709242E1,-5.369720328E-1,-6.884102404E-2,-4.946668428E-1,7.333303048E-1
4.818709942E1,-4.468235356E-1,-4.369068772E-2,-3.063455683E-1,5.435142642E-1
4.819710542E1,-3.002467762E-1,3.867933154E-3,-9.173228860E-2,3.139711775E-1
4.820711142E1,-1.667529425E-1,6.852088898E-2,1.436426997E-2,1.808534996E-1
4.821711842E1,-5.481077626E-2,1.229248452E-1,6.807854712E-2,1.508291329E-1
4.822712442E1,4.345065951E-3,1.303999257E-1,1.427913451E-1,1.934228230E-1
4.823713142E1,8.678378999E-2,1.285598069E-1,2.843781638E-1,3.239289895E-1
4.824713742E1,1.595857179E-1,5.695363462E-2,4.428002858E-1,4.741132892E-1
4.825714342E1,1.279785937E-1,-7.627692819E-3,4.503227288E-1,4.682171101E-1
4.826715042E1,6.431886055E-2,-6.407612801E-2,4.377050221E-1,4.470216464E-1
4.827715642E1,4.464064099E-2,-1.225795671E-1,4.693846518E-1,4.871760343E-1
4.828716342E1,2.304095328E-2,-1.782845289E-1,4.901691645E-1,5.220939270E-1
4.829716942E1,-3.128980312E-2,-1.337956962E-1,4.344802827E-1,4.556900878E-1
4.830717542E1,-8.186642781E-2,-5.060852855E-2,3.855677390E-1,3.973988129E-1
4.831718242E1,-9.874375798E-3,4.562553138E-2,3.224259961E-1,3.257878379E-1
4.832718842E1,3.465845715E-2,8.653148264E-2,2.990804029E-1,3.132698414E-1
4.833719542E1,8.413543984E-2,4.123982728E-2,2.125731862E-1,2.323076733E-1
4.834720142E1,1.204292536E-1,-2.496527195E-2,1.489882243E-1,1.931941016E-1
4.835720742E1,1.557958085E-1,-3.784814984E-2,1.503956491E-1,2.198264490E-1
4.836721442E1,7.001704529E-2,-1.094043285E-1,1.305466908E-1,1.841579002E-1
4.837722042E1,1.273805697E-1,-2.092221469E-2,1.018070412E-1,1.644026224E-1
4.838722642E1,7.965837300E-2,2.176918387E-3,1.339193648E-1,1.558351425E-1
4.839723342E1,4.800739467E-2,1.896252036E-3,1.336100471E-1,1.419857401E-1
4.840723942E1,3.653457284E-2,4.482183158E-3,1.568983376E-1,1.611581624E-1
4.841724642E1,1.157340856E-1,-7.303289294E-2,1.262331998E-1,1.861800278E-1
4.842725242E1,6.326932188E-2,-1.580309433E-1,5.760910749E-2,1.797097532E-1
4.843725842E1,-1.746007830E-2,-1.614585811E-1,1.006832063E-2,1.627117046E-1
4.844726542E1,-3.261649981E-2,-9.363906562E-2,-4.913707674E-2,1.106641901E-1
4.845727142E1,-1.006200564E-1,-6.040173769E-2,-1.417400157E-1,1.840190146E-1
4.846727842E1,-1.943266574E-1,-1.526672924E-1,-2.800430381E-1,3.734892972E-1
4.847728442E1,-1.436101380E-1,-4.779075533E-2,-3.139972347E-1,3.485715012E-1
4.848729042E1,-1.640785722E-1,-2.048747420E-2,-3.004638541E-1,3.429577847E-1
4.849729742E1,-1.507864258E-1,-1.493115753E-2,-3.069595259E-1,3.423209550E-1
4.850730342E1,-1.473307214E-1,-4.925372869E-2,-1.894866246E-1,2.450254112E-1
4.851731042E1,-1.486546772E-1,-7.583400160E-2,-6.892580867E-2,1.805540804E-1
4.852731642E1,-2.047251995E-1,-2.307475019E-1,5.728634119E-2,3.137491702E-1
4.853732242E1,-1.837513831E-1,-2.301186338E-1,1.126664901E-1,3.152981040E-1
4.854732942E1,-8.848006725E-2,-7.108752429E-2,1.309396237E-1,1.732839966E-1
4.855733542E1,-4.221718937E-2,-2.872327745E-2,1.269126463E-1,1.367996255E-1
4.856734142E1,-3.742422670E-2,2.548508942E-3,9.634457231E-2,1.033892850E-1
4.857734842E1,-1.720164964E-2,6.890505105E-2,-4.357929826E-3,7.115331590E-2
4.858735442E1,-7.296009511E-2,5.606310368E-2,-1.084155643E-1,1.421976851E-1
4.859736142E1,-7.903083885E-2,9.063184261E-5,-1.408354515E-1,1.614946008E-1
4.860736742E1,-3.139370084E-3,-5.109969467E-2,-1.849287200E-1,1.918845119E-1
4.861737342E1,-6.459638402E-2,-3.653866589E-2,-2.575499690E-1,2.680293891E-1
4.862738042E1,-5.092924833E-2,3.953360975E-2,-3.031173205E-1,3.098980552E-1
4.863738642E1,-2.211490050E-2,1.056404757E-1,-3.021712410E-1,3.208682562E-1
4.864739342E1,-8.628239125E-2,1.418481892E-1,-1.958074647E-1,2.567218788E-1
4.865739942E1,-1.363443513E-1,5.809968889E-2,-6.686524987E-2,1.625924895E-1
4.866740542E1,-2.274999583E-1,-4.708499640E-2,1.056533396E-2,2.325615062E-1
4.867741242E1,-2.663314636E-1,-8.408296108E-2,1.637764174E-1,3.237670578E-1
4.868741842E1,-2.035705206E-1,-1.182163748E-1,3.151865584E-1,3.933937400E-1
4.869742542E1,-1.648324245E-1,-1.752021691E-1,3.778295338E-1,4.479070047E-1
4.870743142E1,-2.328617088E-1,-2.106661168E-1,4.451648998E-1,5.447720406E-1
4.871743725E1,-2.020496598E-1,-1.904327041E-1,4.965104699E-1,5.688684615E-1
4.872744425E1,-1.661622275E-1,-2.068774134E-1,4.651079983E-1,5.354751162E-1
4.873745025E1,-2.134115307E-1,-1.708354685E-1,4.002863503E-1,4.847250777E-1
4.874745725E1,-1.656008948E-1,-9.014038414E-2,2.828824461E-1,3.399579731E-1
4.875746325E1,-1.471644777E-1,-9.462753743E-2,1.275067234E-1,2.164941543E-1
4.876746925E1,-1.978259236E-1,-8.234136790E-2,1.683004081E-2,2.149382404E-1
4.877747625E1,-3.764067601E-1,-2.488662690E-2,4.321267784E-2,3.796955738E-1
4.878748225E1,-4.459915499E-1,-8.109649569E-2,7.107232153E-2,4.588424339E-1
4.879748825E1,-2.673099951E-1,-1.977759299E-1,1.277967453E-1,3.562330137E-1
4.880749525E1,-1.202301559E-1,-2.621625450E-1,4.296124756E-2,2.915993127E-1
4.881750125E1,-2.853353530E-2,-2.594383273E-1,-7.938179970E-3,2.611233865E-1
4.882750825E1,-2.235332072E-2,-2.250897360E-1,6.534088075E-2,2.354453034E-1
4.883751425E1,-1.524917388E-1,-1.814943579E-1,5.811547637E-2,2.440724092E-1
4.884752025E1,-2.665978043E-1,-1.730498090E-1,1.621608317E-2,3.182508240E-1
4.885752725E1,-3.051780255E-1,-1.632905138E-1,-5.423994184E-2,3.503418194E-1
4.886753325E1,-3.805629610E-1,-1.513829514E-1,-1.296052891E-1,4.295840968E-1
4.887754025E1,-3.731589241E-1,-1.407810724E-1,-2.265024233E-1,4.586613574E-1
4.888754625E1,-2.576446939E-1,-7.233707428E-2,-2.957960218E-1,3.988843531E-1
4.889755225E1,-1.610128771E-1,-7.473911047E-3,-4.136443144E-1,4.439398887E-1
4.890755925E1,-9.060436070E-2,3.244912326E-2,-5.670717448E-1,5.751803713E-1
4.891756525E1,5.990180075E-3,6.543882161E-2,-7.331262374E-1,7.360653514E-1
4.892757225E1,1.358892918E-2,1.359302223E-1,-9.053553897E-1,9.156036621E-1
4.893757825E1,-9.915006638E-2,2.005518955E-1,-1.258096860E0,1.277833912E0
4.894758425E1,-3.020591572E-1,3.016482076E-1,-1.759241248E0,1.810293110E0
4.895759125E1,-6.435998840E-1,4.607611781E-1,-2.679293615E0,2.793767340E0
4.896759725E1,-8.749789582E-1,6.118275028E-1,-3.781790219E0,3.929613000E0
4.897760425E1,-8.693745482E-1,6.260482237E-1,-4.732624667E0,4.852368981E0
4.898761025E1,-7.093371329E-1,6.400248232E-1,-5.451874877E0,5.534955340E0
4.899761625E1,-3.234155642E-1,9.184268403E-1,-5.885500882E0,5.965503006E0
4.900762325E1,-2.210437551E-1,1.123372334E0,-6.472432110E0,6.572914358E0
4.901762925E1,-3.048448073E-1,1.035427725E0,-6.975831769E0,7.058843376E0
4.902763525E1,-1.901470676E-1,6.796212906E-1,-7.212650435E0,7.247093714E0
4.903764225E1,1.135777055E-1,2.972506629E-1,-7.340392216E0,7.347286284E0
4.904764825E1,3.734792785E-1,-6.461502202E-3,-7.489167017E0,7.498476588E0
4.905765525E1,3.262425468E-1,-1.152931690E-1,-7.493512083E0,7.501496521E0
4.906766125E1,3.320562872E-1,-1.935976557E-3,-7.186580039E0,7.194247548E0
4.907766725E1,5.585108364E-1,-9.532006703E-2,-6.923005099E0,6.946151443E0
4.908767425E1,6.586735674E-1,-6.563952729E-1,-6.745581281E0,6.809373865E0
4.909768025E1,2.456853837E-1,-1.523115478E0,-5.678195452E0,5.884058604E0
4.910768725E1,-3.006940882E-1,-2.552285074E0,-3.951495713E0,4.713692226E0
4.911769325E1,-2.610496737E-2,-4.380103052E0,-2.196563278E0,4.900089229E0
4.912769925E1,6.381883590E-1,-6.841506608E0,-2.687941647E-1,6.876463288E0
4.913770625E1,1.909614093E0,-9.090563264E0,2.146709917E0,9.533799343E0
4.914771225E1,3.615877814E0,-1.124119842E1,4.916692092E0,1.279112878E1
4.915771925E1,4.275598691E0,-1.294330652E1,1.081534102E1,1.740061865E1
4.916772525E1,6.269467068E0,-1.358435899E1,1.187923606E1,1.910385500E1
4.917773125E1,5.787210356E0,-1.331483042E1,1.522850014E1,2.104005060E1
4.918773825E1,3.460713760E0,-1.238928985E1,1.803335686E1,2.215113998E1
4.919774425E1,5.672329818E-1,-1.078273227E1,1.832245139E1,2.126737627E1
4.920775025E1,-1.634544843E0,-8.987170458E0,1.662642790E1,1.897047902E1
4.921775725E1,-3.018743194E0,-6.901159317E0,1.319158164E1,1.519067597E1
4.922776325E1,-3.391729479E0,-4.458375050E0,9.113555685E0,1.069756207E1
4.923777025E1,-3.123550150E0,-1.782177536E0,5.486505012E0,6.560065514E0
4.924777625E1,-2.382300083E0,1.002658905E0,2.623008901E0,3.682506519E0
4.925778225E1,-1.624707926E0,3.531289946E0,7.502620876E-2,3.887841748E0
4.926778925E1,-9.811222945E-1,5.988207225E0,-2.371540037E0,6.515015646E0
4.927779525E1,-1.909538372E-1,8.373850161E0,-4.887037938E0,9.697472335E0
4.928780225E1,1.556140698E-1,1.054062480E1,-7.059176812E0,1.268703922E1
4.929780825E1,6.251930684E-2,1.238018574E1,-8.460079050E0,1.499486062E1
4.930781425E1,-6.339437190E-1,1.345238032E1,-9.657435619E0,1.657209955E1
4.931782125E1,-1.034215670E0,1.316596031E1,-1.138179940E1,1.743437611E1
4.932782725E1,-1.288474753E0,1.190505854E1,-1.340252696E1,1.797271028E1
4.933783425E1,-2.449992129E0,1.078905428E1,-1.594140904E1,1.940450144E1
4.934784025E1,-4.206910571E0,9.271286082E0,-1.893089745E1,2.149496965E1
4.935784625E1,-5.592133209E0,6.604283899E0,-2.091847247E1,2.263782256E1
4.936785325E1,-5.752221787E0,2.689755745E0,-2.146913283E1,2.238853515E1
4.937785925E1,-3.160938708E0,-3.259492066E0,-2.145864995E1,2.193375206E1
4.938786525E1,4.012457029E0,-1.107223377E1,-2.046086236E1,2.360807193E1
4.939787225E1,1.173924086E1,-2.035927049E1,-1.194047512E1,2.636066420E1
4.940787825E1,1.659315023E1,-2.857683043E1,-1.347151709E-1,3.304521175E1
4.941788525E1,1.549983784E1,-3.126626428E1,1.316020899E1,3.729631826E1
4.942789125E1,9.216914577E0,-2.835955725E1,3.320061677E1,4.462619137E1
4.943789725E1,2.185112675E0,-2.403502438E1,4.246705025E1,4.884575183E1
4.944790425E1,-3.047891564E0,-2.223228101E1,4.036936398E1,4.618711411E1
4.945791025E1,-3.446164134E0,-1.948493750E1,2.881312343E1,3.495332485E1
4.946791725E1,-4.089188871E-1,-1.472331942E1,1.304717061E1,1.967668698E1
4.947792325E1,7.842863046E-1,-1.157751155E1,3.016505465E0,1.198971159E1
4.948792925E1,8.078922451E-2,-8.047961444E0,-2.508689404E0,8.430286639E0
4.949793625E1,-7.715877602E-1,-4.261858318E0,-4.755777302E0,6.432433579E0
4.950794225E1,-5.529627058E-1,-7.539282918E-2,-5.688425156E0,5.715735525E0
4.951794925E1,1.029233770E0,4.158543280E0,-6.739355165E0,7.985719280E0
4.952795525E1,1.829566442E0,8.064258803E0,-7.559839974E0,1.120405122E1
4.953796125E1,1.353405160E0,1.156646382E1,-7.730093352E0,1.397745091E1
4.954796825E1,1.067269177E0,1.338875092E1,-7.919470049E0,1.559216856E1
4.955797425E1,9.311800562E-1,1.360047041E1,-8.957609274E0,1.631191759E1
4.956798025E1,1.770017959E-1,1.313946540E1,-1.017266536E1,1.661806250E1
4.957798725E1,-3.809517277E-1,1.210071924E1,-1.137873312E1,1.661469523E1
4.958799325E1,3.871423211E-1,1.185988997E1,-1.441501679E1,1.867082157E1
4.959800025E1,9.969055375E-1,1.217387141E1,-1.902556387E1,2.260904789E1
4.960800625E1,1.426562306E0,1.139137363E1,-2.269480747E1,2.543330020E1
4.961801225E1,2.464836163E0,9.173238215E0,-2.320981853E1,2.507826535E1
4.962801925E1,3.385337596E0,6.520752330E0,-2.085120142E1,2.210776611E1
4.963802525E1,4.503638932E0,2.931395440E0,-1.781250285E1,1.860540515E1
4.964803225E1,6.725680867E0,-3.669096247E0,-1.513139894E1,1.696043290E1
4.965803825E1,9.190702094E0,-1.281353225E1,-7.601172187E0,1.750524014E1
4.966804425E1,1.166521043E1,-2.126679578E1,1.961322775E0,2.433517052E1
4.967805125E1,1.432281204E1,-2.660622753E1,9.883877231E0,3.179190648E1
4.968805725E1,1.504371175E1,-2.901084352E1,2.320842689E1,4.008208307E1
4.969806425E1,1.090669324E1,-2.886112205E1,3.152980297E1,4.411404310E1
4.970807025E1,4.291597550E0,-2.771679856E1,3.358309017E1,4.375457321E1
4.971807667E1,-1.890917037E0,-2.581254987E1,2.805479101E1,3.816981264E1
4.972808367E1,-5.417544705E0,-2.319218566E1,1.667073693E1,2.907130434E1
4.973808967E1,-6.591504809E0,-1.982968583E1,5.064008598E0,2.150136179E1
4.974809567E1,-6.002269778E0,-1.484929066E1,-3.958900627E0,1.649853235E1
4.975810267E1,-4.548619515E0,-9.626094543E0,-8.924539762E0,1.389240964E1
4.976810867E1,-3.395289849E0,-4.655323015E0,-1.133843410E1,1.271849494E1
4.977811567E1,-2.308051993E0,5.698152584E-1,-1.312586946E1,1.333942437E1
4.978812167E1,-1.709271820E0,5.951399587E0,-1.324446619E1,1.462041901E1
4.979812767E1,-2.484326395E0,1.176344950E1,-1.086243099E1,1.620317959E1
4.980813467E1,-3.983120379E0,1.690470508E1,-7.216500826E0,1.880723759E1
4.981814067E1,-5.044902821E0,1.922185607E1,-4.481350515E0,2.037187516E1
4.982814767E1,-5.415333288E0,1.929508894E1,-3.711933534E0,2.038148037E1
4.983815367E1,-5.676163545E0,1.846165722E1,-4.771377089E0,1.989516673E1
4.984815967E1,-5.048121128E0,1.691100019E1,-7.753885088E0,1.927662285E1
4.985816667E1,-3.925956537E0,1.523858425E1,-1.193124822E1,1.974796872E1
4.986817267E1,-3.413570584E0,1.364113312E1,-1.598952227E1,2.129313973E1
4.987817967E1,-3.180710776E0,1.125480372E1,-1.833829618E1,2.175041688E1
4.988818567E1,-3.074011369E0,8.120023699E0,-1.899440406E1,2.088472447E1
4.989819167E1,-2.922956446E0,4.953578668E0,-1.696358420E1,1.791214127E1
4.990819867E1,-1.838799634E0,1.583118435E0,-1.433501284E1,1.453891472E1
4.991820467E1,5.517925318E-1,-3.820970949E0,-1.159689975E1,1.222261747E1
4.992821067E1,4.157562702E0,-1.111355370E1,-7.529108763E0,1.405289587E1
4.993821767E1,9.896789052E0,-1.908007746E1,-1.801969192E0,2.156948962E1
4.994822367E1,1.801289044E1,-2.673905522E1,5.529306046E0,3.271107644E1
4.995823067E1,2.332317733E1,-3.115164482E1,1.507404477E1,4.173274975E1
4.996823667E1,2.142441333E1,-3.070357269E1,2.448940449E1,4.473752110E1
4.997824267E1,1.412491420E1,-2.819406701E1,2.904777921E1,4.287414247E1
4.998824967E1,5.356928374E0,-2.393548840E1,2.643842648E1,3.606375855E1
4.999825567E1,1.102847145E0,-2.078236098E1,1.632852980E1,2.645266878E1
5.000826267E1,-3.509873056E-1,-1.819359045E1,5.032747044E0,1.888010774E1
5.001826867E1,-8.221382551E-1,-1.413239864E1,-2.941507908E0,1.445866769E1
5.002827467E1,-5.085066175E-1,-9.886257048E0,-6.786071495E0,1.200197583E1
5.003828167E1,-2.717698127E-1,-6.461717087E0,-7.637850017E0,1.000821660E1
5.004828767E1,-1.386316359E-1,-3.811482965E0,-7.538089501E0,8.448042048E0
5.005829467E1,9.762236434E-1,-1.717100365E0,-7.107101176E0,7.376471608E0
5.006830067E1,3.699588892E0,1.254907789E0,-7.454624006E0,8.416244447E0
5.007830667E1,6.488266954E0,6.005307407E0,-8.220054356E0,1.207189375E1
5.008831367E1,7.788402371E0,1.140677636E1,-7.811819301E0,1.586815299E1
5.009831967E1,7.251881159E0,1.521212560E1,-5.691087393E0,1.778727133E1
5.010832567E1,5.054111016E0,1.550398703E1,-1.742636910E0,1.639983034E1
5.011833267E1,2.034086550E0,1.239042538E1,2.230264875E0,1.275281266E1
5.012833867E1,-6.849972206E-1,6.415038180E0,3.919521384E0,7.548813411E0
5.013834567E1,-2.748278773E0,-6.608643729E-1,2.736489324E0,3.934228228E0
5.014835167E1,-2.275670258E0,-5.931455904E0,-1.639363972E0,6.561124789E0
5.015835767E1,5.789621309E-1,-7.292935629E0,-8.218353986E0,1.100288369E1
5.016836467E1,1.986716648E0,-5.122498881E0,-1.513945172E1,1.610559022E1
5.017837067E1,2.789034743E0,-1.227425290E0,-2.155145227E1,2.176580765E1
5.018837767E1,2.173776240E0,2.332564836E0,-2.445467671E1,2.466165799E1
5.019838367E1,9.103519817E-1,5.998075570E0,-2.486921623E1,2.559850713E1
5.020838967E1,-2.509775524E-1,9.716250422E0,-2.552024522E1,2.730844976E1
5.021839667E1,8.881926423E-1,1.081740275E1,-2.518372393E1,2.742307494E1
5.022840267E1,2.585683785E0,8.708923684E0,-2.201056863E1,2.381168293E1
5.023840967E1,3.165421768E0,4.132936861E0,-1.784421113E1,1.858808578E1
5.024841567E1,3.755479503E0,-1.994893833E0,-1.446134778E1,1.507361295E1
5.025842167E1,4.876024123E0,-9.737348346E0,-9.723492199E0,1.459924192E1
5.026842867E1,8.339701252E0,-1.944723349E1,-3.844890447E0,2.150648018E1
5.027843467E1,1.997200238E1,-3.084097991E1,1.607396659E0,3.677812727E1
5.028844167E1,2.739554785E1,-4.012384641E1,1.949167467E1,5.234849066E1
5.029844767E1,1.845506507E1,-3.959135217E1,3.592140574E1,5.655450454E1
5.030845367E1,2.197200624E0,-2.699941536E1,4.229176008E1,5.022339188E1
5.031846067E1,-4.013327680E0,-2.375193728E1,4.020029057E1,4.686496223E1
5.032846667E1,-5.480888761E0,-2.470208176E1,2.739421937E1,3.729177174E1
5.033847267E1,-1.593678507E0,-2.193198673E1,1.353398874E1,2.582093539E1
5.034847967E1,3.066427823E0,-1.563864022E1,2.721502326E0,1.616714639E1
5.035848567E1,7.470504459E0,-9.094529430E0,-6.466859713E0,1.342904230E1
5.036849267E1,8.830625292E0,-4.126126902E0,-1.015547221E1,1.407616717E1
5.037849867E1,4.834490473E0,1.754970442E0,-8.426348802E0,9.871958950E0
5.038850467E1,-1.268527416E0,8.509648821E0,-6.706147074E0,1.090851472E1
5.039851167E1,-4.825274676E0,1.292777164E1,-6.687907854E0,1.533423186E1
5.040851767E1,-6.236355456E0,1.561707335E1,-7.803896908E0,1.853876793E1
5.041852467E1,-6.381969252E0,1.761840453E1,-8.189379863E0,2.045002817E1
5.042853067E1,-6.371103956E0,1.877781033E1,-7.730054176E0,2.128264231E1
5.043853667E1,-6.301181197E0,1.829959112E1,-7.287743887E0,2.068069463E1
5.044854367E1,-5.716647327E0,1.677833038E1,-6.955745999E0,1.904139778E1
5.045854967E1,-5.358102495E0,1.438243259E1,-6.451967440E0,1.664906945E1
5.046855667E1,-5.551852325E0,1.144916751E1,-6.113821789E0,1.411684517E1
5.047856267E1,-6.321589733E0,8.374250110E0,-7.110375032E0,1.267469900E1
5.048856867E1,-6.543738905E0,5.828540230E0,-7.827716711E0,1.175012974E1
5.049857567E1,-6.141810071E0,3.951749775E0,-7.760464960E0,1.065659297E1
5.050858167E1,-5.972106332E0,2.068298755E0,-8.057138064E0,1.024018494E1
5.051858867E1,-5.926227323E0,-4.538184866E-1,-7.931114779E0,9.911039458E0
5.052859467E1,-5.435799127E0,-3.528836746E0,-6.221573694E0,8.983795421E0
5.053860067E1,-3.735107803E0,-6.464802663E0,-3.849149559E0,8.400039053E0
5.054860767E1,9.110739666E-1,-8.804385912E0,-2.557127153E0,9.213368892E0
5.055861367E1,8.756490199E0,-1.108712545E1,-1.500227137E0,1.420743302E1
5.056861967E1,1.621681992E1,-1.365607626E1,4.735672821E0,2.172326550E1
5.057862667E1,2.223803234E1,-1.636874578E1,1.087244376E1,2.967618496E1
5.058863267E1,2.217704588E1,-1.951246620E1,1.909081295E1,3.517125019E1
5.059863967E1,1.773674515E1,-1.679975574E1,2.335659066E1,3.379873147E1
5.060864567E1,1.401530931E1,-1.422047758E1,2.198441520E1,2.969790211E1
5.061865167E1,1.075824881E1,-1.446368082E1,1.641081533E1,2.437730174E1
5.062865867E1,9.667966454E0,-1.384712585E1,9.365760714E0,1.931139413E1
5.063866467E1,9.000905567E0,-1.158564386E1,3.273286525E0,1.503189440E1
5.064867167E1,7.294455321E0,-8.659008928E0,-2.449768766E0,1.158399245E1
5.065867767E1,3.824466707E0,-4.630847447E0,-6.466340480E0,8.825239537E0
5.066868367E1,-8.598432943E-1,-8.438444352E-1,-7.178881595E0,7.279268155E0
5.067869067E1,-5.242801834E0,1.972890322E0,-6.497006203E0,8.578482203E0
5.068869667E1,-6.514564807E0,3.899188861E0,-5.601094651E0,9.434802048E0
5.069870367E1,-6.449467170E0,4.684265855E0,-3.957913617E0,8.899609743E0
5.070870967E1,-7.148998815E0,4.966488735E0,-1.948136719E0,8.920169902E0
5.071871537E1,-8.916660638E0,5.123457239E0,-3.060537922E-1,1.028835847E1
5.072872237E1,-1.112918798E1,4.635389564E0,5.628187725E-1,1.206906900E1
5.073872837E1,-1.316248004E1,3.665814205E0,4.174189845E-1,1.366979566E1
5.074873538E1,-1.432594264E1,2.596717481E0,-4.251791167E-1,1.456558792E1
5.075874137E1,-1.444163097E1,1.794548491E0,-1.519379691E0,1.463180181E1
5.076874737E1,-1.319838195E1,9.808774424E-1,-1.547346339E0,1.332492729E1
5.077875437E1,-1.077082149E1,1.594126403E-1,-4.695132905E-1,1.078222847E1
5.078876037E1,-7.112857175E0,-1.814145434E-1,5.498861933E-1,7.136387269E0
5.079876637E1,-2.741360347E0,-4.425131875E-1,9.841220623E-1,2.946077173E0
5.080877337E1,1.590205845E0,-1.179781008E0,9.889957166E-1,2.213312085E0
5.081877937E1,4.528290208E0,-2.404094118E0,1.568065948E0,5.361334867E0
5.082878638E1,5.003838995E0,-3.728436715E0,3.464312137E0,7.137303665E0
5.083879237E1,3.803482220E0,-4.792515651E0,3.605200798E0,7.101560114E0
5.084879837E1,3.528375401E0,-5.760745273E0,4.065331061E0,7.884322147E0
5.085880537E1,3.926834496E0,-7.166076778E0,5.244429699E0,9.709620405E0
5.086881137E1,4.247050245E0,-8.670389948E0,5.770056964E0,1.124751773E1
5.087881837E1,6.026948537E0,-9.449775848E0,5.358860294E0,1.242335526E1
5.088882437E1,8.301786152E0,-9.835894979E0,4.574195529E0,1.365971259E1
5.089883037E1,9.868265165E0,-9.191224836E0,3.810872515E0,1.401370831E1
5.090883737E1,1.164426453E1,-9.294221785E0,4.034176512E0,1.543522061E1
5.091884337E1,1.221685196E1,-9.837877185E0,6.113523581E0,1.683479937E1
5.092885037E1,1.084637220E1,-9.949526260E0,8.852492709E0,1.717566563E1
5.093885637E1,8.330977206E0,-8.209062175E0,9.899711491E0,1.532312535E1
5.094886237E1,7.270878178E0,-5.830637627E0,1.317648530E1,1.613944762E1
5.095886937E1,6.587238681E0,-3.444172572E0,1.511970451E1,1.684813053E1
5.096887537E1,7.506511613E0,-7.265118670E-1,1.587651664E1,1.757666968E1
5.097888237E1,9.341874254E0,2.218194760E0,1.663412050E1,1.920637830E1
5.098888837E1,1.118637258E1,5.899260550E0,1.565958728E1,2.012855883E1
5.099889437E1,1.411914768E1,9.639111614E0,1.401018130E1,2.210312159E1
5.100890137E1,1.703724976E1,1.285529774E1,1.186945250E1,2.442151638E1
5.101890737E1,1.811846426E1,1.484720087E1,9.227259471E0,2.517658511E1
5.102891437E1,1.621549026E1,1.567639218E1,5.536023912E0,2.322367234E1
5.103892037E1,1.173628217E1,1.401940119E1,6.437737656E-1,1.829476356E1
5.104892637E1,8.438394066E0,1.058297150E1,-1.753965890E0,1.364852287E1
5.105893337E1,8.669836217E0,7.850071201E0,9.614167392E-1,1.173516084E1
5.106893937E1,9.840951651E0,7.383707221E0,5.957300597E0,1.366941448E1
